User-ID,ISBN,Book-Rating
65032,059035342X,2
50321,844730700X,5
152409,0684849690,8
106225,0061098361,5
240756,0451410874,7
126388,0812550706,10
42323,0971766711,5
30445,0553275607,7
121170,0375725784,8
15418,0345311809,7
67085,0515124060,7
109491,0373833504,8
39281,0380793261,5
209174,1573227978,8
30806,037570924X,9
187574,0525944214,6
104168,0140037217,9
244627,0061098752,8
242465,0671689584,10
144255,0330328743,10
123988,0393312836,3
270820,0060580275,9
114865,0140275290,8
168064,0316788228,8
68984,0804105820,9
119858,0749391510,10
233711,0385316917,6
8362,0838434762,6
114813,0441007872,8
168816,0140386335,9
87141,0345314999,8
115490,0345384369,8
258185,0060502177,8
60419,0873648897,6
131046,0836251822,8
106768,0452279615,9
270820,0451202902,5
46443,0374437130,8
214920,843959836X,10
108600,0758904916,10
213316,0141439815,8
244286,0195064844,8
81298,1558747613,5
134797,0671041789,10
180591,059035342X,10
62303,0033285444,10
107510,0399144714,4
221948,0743225422,8
261973,082176652X,7
67930,0312962258,10
115692,0671027360,10
91026,0948524642,5
173343,0345339703,9
236269,0073031895,7
225810,0380018179,10
638,0688180639,9
205487,0140361219,7
49792,0373098537,7
49460,0425173747,6
86243,0399135545,8
219321,0385491182,8
73330,0679735909,10
226205,0451171357,10
250925,0060977337,10
268030,0141439491,8
117873,0374527229,8
226205,0446608955,8
70703,0140622268,8
124310,1556523092,8
255546,0446606812,7
42458,0345402871,10
225659,2253096245,8
110076,0373123086,5
60621,0553250531,9
250398,0345462327,6
44089,0773755160,9
124688,0749394064,5
168034,0446604844,10
50321,843760060X,9
113944,0553578308,5
238065,0345370775,10
92405,0385605145,8
201526,0345342968,9
28537,349911416X,7
220278,0517093588,10
184789,0452269571,8
178950,0451407830,8
51100,038533348X,10
238781,0140343717,10
254405,156076340X,10
250962,0385336179,10
65258,0316328383,8
125928,0517703963,10
249894,0140119906,9
41455,0425129586,6
200226,0062554468,8
227447,037375003X,8
174326,0373710380,7
123597,0670829617,8
190741,0373263031,5
114078,902345362x,6
275276,0486270734,10
207782,0425149323,8
61704,0425184757,8
253668,1573227331,10
3363,0380973545,10
28634,0316666343,10
252347,0553582143,8
179939,8466304630,10
265487,0316154075,6
77383,0345313151,9
3167,0441006345,7
32627,0743435605,8
88620,0671694049,7
148220,3547775078,8
79186,1576738922,7
109901,0140258604,10
165308,0061093890,7
58497,2264032790,7
92979,0525938575,5
174326,0373709722,7
248850,0684848228,5
260655,0889223858,8
208907,0960464204,10
55006,0425180638,5
239468,0140128204,7
26813,8807811936,10
124888,8493225061,8
33517,0304345350,9
116904,1586637649,10
207499,0553264990,5
104636,0064400042,9
18172,0671722751,8
161037,0425124347,8
68760,0812570863,5
183101,0743411250,7
251140,0061091790,5
268711,0375501398,5
251342,8845237303,9
206534,0312266324,9
126388,0452283442,7
17859,0375420983,6
143415,0385323069,7
201290,0061007145,7
277639,082173766X,6
149908,0312905173,6
105374,0020264763,10
174987,2894502265,5
272233,1892647001,1
174216,0399141464,9
85433,3468203713,9
138867,0441011020,8
118275,0821758586,10
266466,0471897841,6
230374,3446138110,8
203017,0517101106,6
43436,0394561414,9
7286,0590386336,7
272897,0679967389,8
123501,1582432589,6
250925,0425182908,6
114988,0140546235,6
123867,0399146164,8
30735,0312991460,9
125774,0006514855,8
66619,88061551800,10
254201,0684848171,8
260655,1565120833,8
81848,0316693200,7
226362,0679772677,10
56554,0373250452,8
98904,0451177096,9
138393,0930031113,10
68555,0060604522,9
190374,0446520802,8
191560,0670865796,5
196077,0060928336,7
135265,0373167199,6
224768,0345435249,9
265115,0312980140,10
110746,0786887842,8
272423,037322706X,2
223156,0684846462,8
112093,0425135837,4
253590,0749319305,8
85280,0918526736,5
241791,067974813X,7
4785,0345291794,6
143415,0060921145,5
30035,0440214041,7
184513,0312966806,6
114217,0552547093,7
182642,2080812386,8
41177,0449221873,6
107645,8423918351,6
179826,034085961X,8
231237,0441003745,8
29117,880701645,9
119749,0590769634,9
67111,3596130751,9
260473,8439702469,5
245410,0312966970,7
102154,0761511156,9
253949,0446310786,7
107921,0670816663,5
159732,0066620392,7
170762,0312983271,10
113663,0446355453,9
245128,0898155363,9
243745,8476340958,9
83637,0140053204,8
36839,044048474X,7
143415,0380570009,5
159283,0140281436,9
208141,0877796203,10
154944,0373872402,10
189516,067172519X,10
226553,0312976275,10
131154,0451518497,9
55734,0380400480,5
40922,0451406931,7
226965,0061090891,8
168216,067153873X,9
67840,0306801574,10
37400,0876855575,8
214315,0670839531,7
78015,0440224594,3
31050,0446360708,10
239423,0446673978,9
15418,0451147960,6
26121,9726623499,7
261037,0099273500,5
158226,000651202X,8
249894,0316488356,7
98297,0865474397,10
265656,0345454073,8
12650,8466300031,9
94923,0812509153,5
55548,0425092798,8
114446,055214598X,6
158295,0316693200,6
243930,067153615X,3
143415,037570731X,9
104413,0812519469,7
273190,0515087947,9
199416,0316693715,5
97972,0451210514,7
132836,0451205561,9
151503,0861128915,5
246036,0696007657,6
27617,0140067779,10
129503,0679751750,8
33862,0312973098,6
94494,0452279070,7
30712,0091747783,6
137816,8445073028,8
30889,045303053X,7
73588,0553569031,8
84523,0440173868,7
206438,0451527402,9
96448,0064440419,8
93034,0312194722,7
244277,0340551194,9
93047,0061091456,9
91103,1555134246,5
105745,8429711.359X,10
122793,0440213428,8
195374,0385001975,10
266229,0515102652,8
107244,0307020363,9
60244,0064440516,10
4385,0312956762,10
118628,0385498721,8
126492,0385510438,7
225199,0140434275,8
243876,3980803740,4
100782,0140310754,8
42093,0385317018,8
80603,848300724X,10
189334,0060916966,8
30810,031203024X,9
141719,0395083567,10
34300,0449227421,5
102642,0064410188,6
169682,0345430433,7
95903,0446610100,8
123430,0446611778,5
213126,067091021X,7
216444,014.00.30859,5
98647,0471835765,10
246318,1854710621,9
113944,0375806733,9
141444,0375422412,7
16263,0345306147,6
126693,0553576801,8
179718,0345351525,5
651,0451456548,7
26620,0312966091,7
46892,0812533313,5
56554,0060520507,9
98783,0875427286,5
174326,0373706642,10
37567,0140620206,7
36606,0066209625,5
180591,0671023616,9
245827,0374332657,10
115589,3404196015,5
209875,0140076190,9
255078,0312265441,4
137348,0140255788,5
236959,0942320263,6
268932,0394844939,7
275154,0440222656,10
87938,0345357116,7
102275,0446600342,10
205980,0452282152,9
129338,0767905296,7
81298,0688111831,4
115002,0373273134,5
4385,0373105401,10
60050,0743418174,9
140555,0002237458,9
194676,0553265741,7
252865,0671793543,10
128332,0345409639,9
164008,8420632899,10
121264,0140186778,4
251394,0380709546,8
83671,014018869X,10
214244,3426615177,8
135043,039914787X,10
151503,0590956183,5
170513,0385063490,7
37790,0803237162,10
114078,9001589324,7
92861,0312278586,10
102899,019282645X,5
274220,381440176X,8
102702,0373258860,10
9417,0671443283,5
118333,0448095238,9
115435,0446610038,8
1131,0061093092,8
102647,0425187055,6
124487,0060013508,9
93147,009999030X,7
153513,0679777504,8
28016,0439064872,10
36554,0375752153,10
112001,030703979X,10
6073,0345335058,8
138995,0060586109,9
178667,0312990456,8
89207,3499153629,10
134797,031218008X,9
93147,0340715677,7
213255,0671027492,8
190789,0916728552,7
250342,0152126759,8
118333,0800786084,10
142121,0385021747,3
156670,9727100082,7
171970,0316085251,10
206534,0345323750,10
28666,0373196636,8
27593,8435005887,7
69089,0425191184,8
257327,0590415352,8
265403,0061097314,6
258185,0140279288,9
201641,0440213525,7
260944,0553576003,8
66878,0786843675,10
112761,0843947357,7
254859,0064406105,9
226745,0963781618,9
83496,0740723219,10
224904,037344141X,4
27813,0515122491,8
192211,0312969295,10
263325,067931041X,7
159817,0676970087,9
101851,0316293504,7
37968,0394589130,5
21484,0812570944,8
24433,0060930535,9
171904,8467202335,7
13552,0060096195,7
241565,0373026463,5
71712,0831790644,8
144241,0671775715,7
150364,0373023553,5
209516,0099427486,7
97721,0425118703,9
239688,0451401271,9
159817,0688150330,5
38464,0860680355,8
30810,3257229909,9
139387,0771099851,8
277203,0590404342,8
174916,0373225008,5
152514,0834105616,10
201042,0394507630,6
231993,0142001805,8
68249,0394743164,9
60337,0151000719,9
50321,8447309355,10
174791,068985580X,7
30972,0671026011,8
9177,0552148997,7
207341,0385146817,4
224572,8425334446,8
39281,0140265686,10
195116,0743440641,8
174216,039489748X,6
184985,0393057593,9
91001,0099286386,4
83754,0688093698,5
116866,0394281802,9
246678,0719557291,10
186570,0671789422,10
97160,0425166112,8
55493,0380728966,5
151608,0380798581,5
94985,0671729438,7
154992,0786814543,5
241042,0312980140,7
98391,0060002069,8
206932,8447301222,7
218552,0399146075,5
123257,0316548774,8
205708,3404146387,9
184871,0140620133,6
70666,0061094129,5
77940,0373165129,4
217271,0451627555,10
178797,9722014730,8
48025,0060539860,10
174791,0689850794,8
164533,0486200701,7
21011,0805051813,7
29070,0375413065,8
74328,0425181847,7
147141,0806520744,7
76151,0312980140,10
273190,0440234743,10
105295,3518389726,10
159390,3499126512,8
261603,0440211263,9
236955,1578565634,5
122440,0451170385,5
96869,0684801221,5
191014,0028610873,6
62303,0140622632,7
277157,0399148728,8
114216,0449242374,8
190741,0451197399,7
217740,0440203856,9
255078,0451527046,4
92405,0446364266,10
171295,0451523652,9
62542,0446610038,8
179791,0451526562,9
247852,0553231677,8
108155,0736902783,5
164828,0373790724,9
247129,0849911788,8
247055,0425148297,8
80683,1853260045,10
168985,3822881899,1
182527,1551660954,6
187763,0879040556,7
216386,0385508417,7
709,0439221714,4
152428,0962197963,6
140000,0140442413,9
102275,0515110590,7
222050,0312274998,1
32195,0373708343,1
2030,0912365579,10
261641,8804482028,9
211351,0345383605,9
17190,0670861944,10
72992,2842051181,6
58458,0743400453,7
217740,0156013924,5
132282,0345441036,9
232959,0684801051,10
206563,0425033309,6
43246,0140012729,9
90731,0743435702,4
271354,159184021X,8
59656,093530925X,9
203567,8845204766,10
166363,2070768155,6
127359,0060096195,8
261829,0316666343,9
87540,0425190447,10
134837,014018709X,6
132836,0380721643,10
2033,0451458990,10
194500,0908054149,9
198930,0141311959,8
163761,0263827607,8
142524,0060965835,9
20172,0440401143,10
75783,156414013X,6
128122,0440237211,10
116758,0060930535,9
164581,9727591965,8
29974,0553291254,8
277965,0446392251,9
88229,0142001740,10
249791,0440325374,5
179256,9722319493,10
250709,0425171396,5
86202,0140328629,7
250398,039915180X,6
53545,0671606859,10
189848,0753804611,6
100644,0345391802,10
12650,8425327431,9
2313,0399141146,3
69808,0060995084,8
48355,0671698168,8
233041,0553446398,8
156111,1569319189,10
216683,0141309814,9
251467,0316109215,8
236283,0307020711,10
223787,0060531061,5
25804,0060192887,7
271375,0380818213,7
63956,0451526929,10
214272,0140143505,9
135277,2980217808,7
192093,0380799006,8
60787,1569247277,8
59770,1556233604,5
12515,0821767623,4
56959,0027916405,10
223190,037348397X,9
201141,0060925000,9
154070,0312199430,9
244139,3770140869,8
124363,0451145399,9
37208,0312983271,8
137348,8422616467,9
182086,0373291302,10
62891,0451167783,10
264152,0060916338,9
120396,055327032X,7
117700,0609605143,10
153079,8422666790,8
174304,0062514849,8
161974,091714323X,7
39353,0590414291,5
175100,0553297600,8
234399,068480753X,10
166824,0515114499,7
37929,0679832378,5
58594,0140067477,9
67663,0374190666,7
10314,068484477X,7
272573,0446606383,8
239488,3404139879,6
43687,0553250426,8
258534,0345413881,9
164926,158640007X,10
187762,0345404319,10
209756,0440223571,8
3827,0345460952,10
165183,060960225X,9
106028,158827523X,8
190844,0671520024,10
244349,0849995299,10
90766,0140008810,9
244736,0515103292,7
135228,1590030338,10
238008,0451188616,5
6323,0553275100,5
143175,0316655880,3
12982,0312952716,8
4334,0571200435,8
38556,0373115431,5
240543,0762700815,10
126736,0425180638,7
112401,0679442758,6
154992,0849916550,5
147678,0670853453,8
46909,039914840X,7
124747,0679442588,10
96440,0345335651,7
241666,0425158594,4
93147,0340337869,8
27617,0553564528,7
44535,0373871473,10
221732,0061008079,8
163851,0553287303,6
115678,0800632818,5
104211,0446613266,9
31308,0373872267,7
7105,038540817X,9
171118,006104363X,7
166123,0312265840,10
65584,042518286X,9
194614,0812516478,7
123215,0345308557,6
163804,0385484518,8
249407,0688175716,9
54898,0812014790,10
199416,0399147071,8
174092,0413537900,8
128693,006050918X,8
123215,0553380095,7
210317,0515132187,5
188513,0890811873,5
216444,0140430016,7
221777,0890836620,6
234623,0312959974,8
35921,0689314531,3
155027,0590255185,8
242639,0060523794,8
177432,0060937262,7
107301,0553250434,5
111578,0399137769,10
61038,0345376595,5
67198,0316606081,9
88283,0385336810,10
145449,0380814676,10
46197,9511022598,8
137190,0099929309,7
245295,0060934700,10
27363,0099411504,7
81950,0099888408,7
241791,0345396359,9
278633,0671038184,8
177072,0375719709,7
217121,0552134600,5
201776,080410526X,10
116006,3442127165,3
144455,0866119884,10
187517,0373201877,9
37538,0060932171,10
252510,337901592X,1
129358,0440211352,8
60114,0865473005,8
260067,0812501802,7
160401,0373030940,5
167587,9781570719929,10
237534,0671542141,6
41084,0316693324,8
245371,0064434648,10
101209,0380771578,8
124079,0553271253,5
221870,0140033114,5
231393,0345422384,8
118677,0785267115,6
179791,0140367470,8
246823,0263832708,5
254859,0312272243,9
77809,038550926X,6
234954,014044694X,8
83637,006104444X,8
11629,0671753673,6
148142,0749324791,7
52203,2266079298,8
242106,0553560247,10
272482,1558681450,8
44190,093807783X,9
185233,0060250615,5
222220,0553106473,9
238630,0872860175,9
221753,0970335555,9
99441,0385084765,9
12154,0394589955,7
62542,0743222008,7
166141,0099463474,7
5582,0425152251,10
260316,0425124347,8
277203,039480029X,8
228868,0060096195,7
123790,0440224675,8
93631,1573220663,8
62895,0099438402,5
179288,070476217,9
9177,0061015725,8
170634,0446677507,10
236283,0312926294,10
170073,0340738359,9
108405,0553572326,8
171295,0440208610,5
38933,0440215625,8
11245,0553208799,8
107921,0804118914,7
37712,0060652381,7
245645,0451192028,10
149071,0440235596,9
143968,0393314537,8
227705,0345384350,8
155916,1561707228,10
241666,0345337662,6
276847,3506464078,10
142454,3404141970,8
229329,0140033254,6
6564,0340209178,10
239736,0552143243,10
93141,080410753X,9
208406,0060652934,9
88693,0060558121,9
55142,0425185249,6
263344,0441009344,8
86189,014016930X,8
69389,0446530239,8
42093,0380811138,10
236757,0060928336,8
180651,0141439661,7
119671,0316346624,7
164096,0140083758,8
134837,014003711X,7
110029,067164257X,10
32773,034537472X,8
94923,0394585941,7
172676,0140092331,9
93426,0451408888,9
24082,0751311731,6
239488,3551551936,10
109040,3822816124,8
179978,014050639X,10
140036,0553273078,8
115537,0671631799,6
169682,0393047032,5
128332,0747260737,6
56856,0380001411,8
265403,0688027466,5
231351,0451206460,8
88733,0062502301,10
177072,0345377702,8
174304,013327974X,5
226545,0312979983,10
174596,0374110131,7
240035,0380389274,5
196775,0373250452,7
80908,8401496691,7
144531,0373099371,7
101550,0521293898,10
159868,0449215482,7
6251,0316460842,9
107258,1560251441,3
218608,0061020400,8
4785,0345301064,5
144241,067179566X,7
134556,8420483532,5
112093,0812885074,3
105100,0451452437,5
278633,0393045900,9
7125,0425185508,7
17859,0684832291,8
171445,076790382X,7
81977,0452260116,10
219951,0553284363,9
193560,0002246236,9
219683,0140124454,5
102647,0345337964,10
245650,034543448X,8
126149,0440308453,10
243058,0394572300,8
64333,0140018603,10
151589,0870292749,9
27617,0446357847,8
83239,0676972616,8
74691,0671708163,7
26813,880770143X,10
138018,0465030327,3
54828,382250467X,6
112761,1551669501,10
31393,0345377494,7
56039,2253051349,4
152464,3870674768,9
60098,0373292236,9
69554,067188591X,8
105562,9986163390,7
177458,0140018603,10
53729,0192860925,7
84866,0062502182,5
262974,3453210719,8
163307,0440212200,7
104429,0373872127,10
227884,038550117X,7
225810,0446400300,5
102642,0805070605,8
174304,031210426X,8
80803,2070367665,2
184279,0060669667,8
96448,0380710404,5
246759,0140132708,7
392,8477270120,5
5543,0880389206,9
81597,0425146413,8
173650,043943842X,8
108285,0373790880,10
142772,0373706022,5
11676,0006176747,6
183101,0893759961,6
156971,2253023930,5
246513,0399239901,6
212965,0373058659,5
200245,0140254544,9
87549,0373162553,5
76818,0446400025,7
275020,0743237188,9
255943,0855612460,7
183958,0043000991,7
226879,0440212812,7
62172,0330492047,9
38887,0446670324,9
169779,038072118X,8
89192,900155475X,6
193560,0099571404,9
229258,192999821X,10
182819,0425097722,8
96448,0425166090,9
228681,0671016768,7
220867,186953526X,9
40415,0316693200,5
18384,8483101718,10
165183,0385482388,6
19711,0140264132,7
94853,0140544011,9
48326,1557040842,10
158344,0140177191,7
220867,0786707488,8
40922,0385299338,7
138441,0874778875,3
41596,0851123287,8
12863,0439288886,10
254299,0140276432,7
140223,0553256696,7
136205,0399143904,8
267282,0739439707,8
124876,0345423402,3
249096,0345350774,9
69389,0451173066,5
64241,0553213504,10
113983,0078824907,5
2977,006064205X,5
124617,2290049522,10
74215,2840555263,8
168245,0380004259,7
254899,0061020648,9
28360,0553139940,6
235105,0060506679,9
272573,0440910099,8
160558,0449213447,8
48975,0684188554,5
278137,0670894508,4
239106,078971079X,7
96473,3446197745,10
240543,0394743644,10
241791,0679735771,7
225986,0140010750,9
102967,0312951426,5
37447,0446310727,3
199075,0586071105,10
134347,0446530921,6
270554,0887621023,8
242465,0517887290,10
217986,0812532635,8
187904,0446677086,6
66485,3733800729,10
145003,1859848435,9
262391,0590436147,7
35836,0553299247,5
258913,347354034X,9
230030,0553141449,10
119248,059045370X,7
89192,1863252584,9
248718,0060165413,9
150979,0375760911,4
14422,0375414053,8
24194,039486154X,4
221655,0385323905,9
83637,0152167110,10
182085,0312971125,10
202963,1879960265,10
154441,033035485X,8
266056,0440479002,7
43309,1561791121,7
98783,0553262505,8
127233,0394587847,8
65032,0385334176,5
4017,0312187106,9
196077,0307301192,7
141719,0141000198,8
263325,068483376X,8
243700,0399505962,8
250936,0425158616,9
236655,0755305310,7
107718,0029256208,6
145109,0553299492,10
116183,0449201457,9
45315,0767905385,7
189516,080411188X,5
46351,2290311243,7
109901,0375724672,9
249791,0446896268,6
253859,8422637677,7
6238,0679777431,9
12100,0631189246,8
195904,0140244824,3
119725,081296666X,6
151104,0316284955,9
166596,0140154078,9
39396,3446202722,10
234623,0836218620,10
163759,0263816575,5
229329,0140029524,10
13273,0345448987,6
106849,0446612790,10
77809,0439206480,8
163358,0060955775,9
124989,0515131229,10
36715,0446604275,8
200674,0345337662,5
20336,0142301515,8
238699,0373259840,4
98547,0399147608,9
104505,0441007813,10
150067,0440204704,7
123094,0136019560,8
142121,0451210743,7
155219,0394854438,5
123430,0312959761,5
170073,0330332775,9
213150,0446613061,8
228445,044166251X,6
209373,0451137965,9
166825,0679426159,5
68256,0743442849,5
216829,0452281202,6
30735,0345327772,9
170184,0316096199,7
195904,0060277491,2
91103,0671041789,9
153723,0553574094,5
140223,0671637525,8
82893,0345373243,10
259930,0613279387,5
138441,0807217913,7
245157,0671722751,10
43678,0486400611,9
184386,8420618519,8
81121,0393314928,7
153621,8422609053,6
163202,0553073273,10
184299,0345422783,7
97874,0156027321,8
233445,0020442106,9
95574,0804111898,10
265115,0345445848,10
158606,0440202558,3
240051,0895948710,7
267830,0130420999,10
31826,0060172940,10
124310,0446611611,8
72214,0425174352,8
166824,0345335465,9
39345,0446363669,4
163202,0441328008,10
213628,0553265822,6
8454,055299734X,7
32599,0060929871,9
244349,0810901226,10
53729,0525447083,7
46909,0446343455,6
191014,0440204194,7
264152,1556521901,3
203075,0965694852,9
55187,0345340892,5
135045,0451150325,10
102154,0781408369,10
120396,0449215024,5
224997,0140430105,8
131363,0552139262,8
33943,2842051386,10
200674,0843933542,10
31226,1853262374,10
49422,1573223565,6
223231,0152008667,8
262902,000649840X,9
231210,0263107256,5
137397,2253008737,7
276463,0064402010,8
267802,0446677450,6
171359,446364150,10
204591,0373790554,4
201969,0425140318,6
140232,3423124253,6
55142,0385336179,6
185176,0064410129,8
125692,0451203895,6
31393,0425184463,5
94781,1576734641,9
11718,0440212359,8
114368,0312976801,5
261379,972412522,10
83842,2020005859,7
120588,0440223547,10
126604,0393317552,5
69211,0394718844,7
8890,202009861X,7
231857,0340204451,8
92652,0553103733,5
210168,0192833049,9
241204,0091876044,8
185176,0394573293,7
141511,0060509066,9
170634,0140547452,10
139359,0446532231,8
220664,0671013955,5
262998,0140134794,8
70931,1561582948,5
252222,044040357X,10
189227,3499234246,8
157655,0752842897,7
145109,0441810764,7
136139,014100018X,8
267061,0061030651,8
203764,0449213323,10
83842,0393959031,7
100906,0140430571,7
30810,0394564448,8
122881,0764530364,8
129716,0192831305,6
95010,0345420985,7
146564,0763601764,10
123154,0553277391,10
239106,0789708884,7
204474,0679870016,7
100578,0441008283,6
232579,0892131284,7
264031,0060987324,8
194600,0140254277,8
49109,0380796171,5
20180,0312195516,10
265889,0061031445,8
170742,0394837363,9
135351,0671741209,6
58961,0671878646,10
97324,0156001314,9
243075,0590624008,5
134347,0553262505,9
204964,0553212443,7
218241,0151006857,10
178667,0451191013,2
252347,0373708483,7
145641,0553564978,7
219546,039485411X,8
74328,0811807037,5
246617,000672566X,10
32599,0451177096,8
263733,3423118709,10
223034,0440384249,7
141511,014100018X,9
27472,0449005836,6
12824,1563897490,10
264951,842268456X,8
151608,0440235073,5
263637,0310918936,10
139387,0060928336,9
81492,0060191384,8
62862,0060184973,7
20201,0786012846,7
81771,0965664791,7
110029,0894805770,10
209160,0345347951,8
71470,0679310363,9
113983,0131115510,8
56554,0345439155,8
102154,0681417722,10
209631,0060175400,9
270820,0452282152,9
247201,0340682566,6
268032,0553279912,8
8066,0156027453,5
118677,0195069862,5
21011,0375503730,8
32250,1556612273,8
205448,8820003643,8
81855,0192836455,2
15918,0552148105,10
113944,0679762884,5
266753,0515135356,8
159455,0425192733,3
99312,0517081415,5
238179,0590321986,8
234657,0877286167,10
26620,0312966970,7
2110,0345317580,10
183532,0871233428,4
243360,0060964049,6
169699,0060936460,8
81460,0439336848,5
124487,0440222818,7
91130,0380716542,6
192245,0842329129,8
107510,9722322990,5
41781,0312982518,9
67198,0345384466,8
244420,0385336179,10
168216,0451174526,7
31984,3423119209,5
135149,0060393823,8
55178,0345313860,9
134347,0671795708,8
14173,055325555X,9
148263,0375422412,7
92498,0060007834,8
87141,0312269579,8
24934,0446512931,7
54817,0451167805,7
51184,3404161750,6
39527,0486277194,9
60337,0312015151,8
231393,0380804557,7
234721,0061020060,9
236172,0373074514,5
28938,0800619315,10
188010,0553267612,5
151370,9735763982,9
131675,0261667122,7
201290,0060951311,7
260655,0676972659,10
4514,9727110797,9
249958,067988663X,8
102275,0515136557,9
21684,0373710615,5
113270,0375705244,10
108243,0786926945,10
30594,0140067477,6
173291,0307177823,10
68128,0316769487,5
174534,0671244248,10
124363,0553580221,8
165759,0917253132,5
262186,0312873123,7
46351,2266008455,7
240906,0373611056,5
222912,2266045938,7
205448,8845906876,5
153079,8440622953,2
226553,074322454X,8
171031,0373613601,8
165759,0345425588,5
53590,0679751114,6
10560,0345428544,8
91931,0749301384,9
235475,8420483869,7
225886,0312975740,8
9856,0671695304,6
175399,1580623034,8
66485,3518372742,6
105295,342333052X,9
136348,0142001430,8
643,1405200677,8
59269,0670813648,10
221705,0515128635,7
60569,0964090341,7
222035,0553296604,6
115841,0060247568,6
99032,1591162297,10
104429,0736909672,10
254498,8884903165,6
227176,0571169341,10
108379,1864501243,6
180591,0140092501,8
259114,0140390103,10
266842,0380820064,5
241204,0786866020,9
37644,0345362861,8
228311,0965098885,8
129851,0345384466,6
98741,0684838923,8
31846,0316569321,8
64946,0500018626,8
267418,3453003489,8
202462,0425052478,7
214890,033037639X,8
273976,0393039765,8
10532,038073320X,10
270737,0671027387,8
91832,0060976845,5
56391,0060928336,5
185722,0373825013,10
229632,0373077238,5
86189,0440183677,8
258152,0201547775,8
174304,0064400042,9
204393,0312242298,10
185233,0071381392,5
82511,0345426037,9
153211,0553573136,7
185514,0099929309,10
37310,0310916305,7
125287,0452277337,8
184401,0451169549,7
163804,0316603287,7
83287,0061011738,10
121264,0380792745,6
141601,2020239264,9
110076,0140505660,7
69078,006050871X,7
164926,0395936098,5
128835,0060192895,9
212965,0373169191,8
130705,0312280564,8
117539,0879674261,5
217740,0385313276,5
20336,0312278586,7
41364,0316096199,9
108285,0373030266,9
13273,0380977729,5
177040,0425109720,9
87707,2020349140,10
88412,0451093380,10
214138,0440206529,6
153662,0060219602,5
23680,0515090263,9
127384,0451407571,8
259660,843928036X,5
61028,0380767600,8
145369,1558743669,10
174791,0689855788,7
190741,0345449835,8
100782,0099271087,6
850,3934254454,6
38781,0061082228,8
171904,8478884955,10
25981,0307681610,5
161037,0440208297,9
274383,ISBN082640047,10
16966,0380872625,4
253859,8403595190,6
239788,1857231511,8
133296,0671007696,10
110214,0786865342,5
157273,0201106736,8
179744,0449230694,5
187145,0374232105,8
102154,0316922366,10
203603,0596000855,9
112093,0440495962,8
271622,0316781460,8
72451,1558533834,10
220240,0345444884,10
132492,3446218718,6
269157,0140259740,9
242465,0139841709,10
174892,0373262787,5
88738,0671001795,10
100578,019283990X,9
145641,0385498861,8
269835,0060977264,8
201684,0140386351,3
142772,0373708203,6
188951,1568650108,10
217468,0440214041,7
109461,0060951699,9
74172,2070413837,9
128434,0865475156,7
7082,0385319959,6
137211,0671867172,8
71853,1582432554,9
187410,0060120916,7
2179,0252068505,8
226482,044651652X,7
100984,0842329242,8
168245,0380781379,8
95525,0140430229,6
273906,3423073217,9
258884,0060184973,8
250300,0553480669,7
213919,1883402492,8
242299,0060083948,6
154176,8779840213,8
136010,0441007813,8
31393,055358099X,5
170595,0373251971,1
50321,8439598033,10
253852,2038714509,10
124989,0515136190,10
4514,9722330608,9
224108,345443284,9
145003,0872204847,7
238889,006109398X,10
242215,902841964,7
199515,0515094978,9
49980,0345350499,10
260897,0375504613,6
8066,0375501371,9
71902,0140268189,8
252347,0373245211,6
129503,0571168612,9
188369,0140297790,10
229334,0515133620,10
175003,1558746099,10
244685,0446603961,5
51386,067160371X,10
163534,0099521016,8
148220,3442350247,8
2276,0345361407,7
246759,0671880314,7
97952,0743449371,8
11724,0671507303,8
152099,1931514925,10
136255,0849911796,4
260699,0060176113,8
219951,0749706244,10
97179,0446607207,5
182202,0312278586,10
35445,0471308412,7
114813,0393964817,6
240568,0440211271,6
59209,080410753X,8
137742,0613329740,10
60424,0140173927,5
244349,0809414945,10
130474,0553802127,10
184532,0425168468,7
165232,0373271875,8
219546,0061060984,9
136735,0399151451,4
173291,0394807413,10
129716,0060263954,9
105562,ISMNM70623901,5
252222,0413650103,9
23511,1585420522,10
63854,0312265867,7
14698,069451859X,7
276641,0671015141,7
2024,1895857058,9
238557,0099747200,8
52917,0142002267,8
42914,0822053314,8
264996,0864424752,6
264996,0316294098,9
193750,0312982615,8
98723,0060150890,7
240756,0373218435,7
60337,0312069545,10
138543,0345339711,10
141902,0151009082,9
60621,0385511612,8
2313,0803287100,6
238781,0060580208,7
88288,1582341400,8
1424,0099771519,8
278356,0060163704,9
130554,0374411816,5
122037,3462033204,10
95932,0312901437,7
171118,0061009504,7
120598,0375411550,10
63394,0670869546,5
108773,0684844788,9
111174,0312271921,7
23902,000611962X,7
61910,055313888X,9
76482,0380725002,5
71981,8478445358,8
208668,0671004530,7
154176,8775607824,9
140080,0140041796,9
73394,0740723367,10
147451,0099279452,8
160032,3407785682,8
243312,0553279378,9
125774,0140621318,8
230708,0451197615,8
59656,0446519537,9
94951,0441569595,9
231393,0486264696,5
14958,8401326443,7
36299,0312873301,9
1211,2707318094,8
106007,0060392452,10
80538,0345337662,9
39527,0964113600,6
47971,0747505551,8
193458,0140350047,9
231340,0399146113,10
192211,0525446176,10
53729,0446310786,8
68943,055357759X,7
60858,0345435796,7
17926,0439227615,10
56447,0312278586,7
43118,0140285679,7
